id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,Essentials,TV,Air conditioning,Elevator,Hangers,Washer,Iron,Laptop friendly workspace,Family/kid friendly,Hot water,Cable TV,Hair dryer,Free parking on premises,Smoking allowed,Dishes and silverware,Refrigerator,Doorman,Buzzer/wireless intercom,property_type_Apartment,room_type_Private room,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,neighbourhood_mean_price
31120728,2016.0,0,3.0,3.0,0,1,3,1.0,1.0,1.0,394.0,1,4,1125,4,4,1125,1125,4.0,1125.0,29,59,89,89,0,0,0,5,0,4,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,521.9021479713604
40445010,2017.0,0,1.0,1.0,0,0,2,1.0,1.0,1.0,629.0,1,1,1125,1,1,1125,1125,1.0,1125.0,30,56,86,176,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,521.9021479713604
38792830,2014.0,0,0.0,0.0,0,1,4,1.0,1.0,1.0,130.0,2,3,1125,3,4,1125,1125,3.0,1125.0,14,41,71,71,3,3,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,521.9021479713604
16013445,2016.0,0,1.0,1.0,0,0,6,3.0,3.0,4.0,2501.0,1,3,7,3,3,7,7,3.0,7.0,30,60,90,90,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,521.9021479713604
34686369,2019.0,0,1.0,1.0,0,1,3,1.0,0.0,2.0,201.0,1,2,1125,2,2,1125,1125,2.0,1125.0,8,8,8,273,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,521.9021479713604
9463877,2015.0,0,1.0,1.0,0,1,4,1.0,1.0,2.0,172.0,1,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,521.9021479713604
41009099,2014.0,0,68.0,68.0,1,1,6,2.0,2.0,3.0,495.0,6,1,1125,1,3,90,90,2.9,90.0,20,39,66,309,0,0,1,64,56,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,521.9021479713604
33346451,2016.0,0,1.0,1.0,0,0,4,1.0,2.0,1.0,2002.0,1,7,1125,7,7,1125,1125,7.0,1125.0,20,50,80,355,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,521.9021479713604
40984801,2019.0,0,0.0,0.0,0,1,4,2.0,1.0,4.0,218.0,4,3,90,3,3,90,90,3.0,90.0,29,51,81,165,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,521.9021479713604
10134778,2015.0,0,6.0,6.0,0,1,2,1.0,1.0,2.0,71.0,1,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,61,8,1,5,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,521.9021479713604
11884184,2015.0,1,2.0,2.0,0,0,2,1.0,0.0,1.0,159.0,2,3,30,2,6,1125,1125,4.1,1125.0,0,4,34,124,125,33,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,521.9021479713604
2576789,2014.0,0,1.0,1.0,0,0,4,1.0,1.0,2.0,2002.0,1,5,1125,5,5,1125,1125,5.0,1125.0,30,60,90,365,3,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,521.9021479713604
8535986,2015.0,0,5.0,5.0,0,0,2,1.0,1.0,1.0,252.0,2,2,1125,2,2,1125,1125,2.0,1125.0,0,0,24,236,5,1,0,5,1,2,2,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,521.9021479713604
22495412,2015.0,0,5.0,5.0,0,0,2,1.0,1.0,1.0,298.0,1,2,1125,2,2,1125,1125,2.0,1125.0,0,14,39,39,2,0,0,5,1,2,2,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,521.9021479713604
2560415,2013.0,0,3.0,3.0,0,1,7,1.0,2.0,2.0,252.0,2,1,1125,1,4,1125,1125,1.0,1125.0,29,52,82,357,0,0,0,4,4,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,521.9021479713604
23537729,2018.0,0,1.0,1.0,0,0,6,1.0,3.0,3.0,222.0,1,3,1125,3,3,1125,1125,3.0,1125.0,28,54,84,359,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,521.9021479713604
13898257,2016.0,0,1.0,1.0,0,1,4,2.0,2.0,3.0,1252.0,1,10,23,10,10,23,23,10.0,23.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,521.9021479713604
14179206,2016.0,0,1.0,1.0,1,0,4,1.0,1.0,2.0,1002.0,1,3,16,3,3,16,16,3.0,16.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,521.9021479713604
22100395,2015.0,0,3.0,3.0,1,0,4,1.0,0.0,2.0,252.0,1,2,1125,2,2,1125,1125,2.0,1125.0,0,0,20,295,4,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,521.9021479713604
14232946,2016.0,0,1.0,1.0,0,0,4,1.0,1.0,4.0,449.0,1,10,1125,10,10,1125,1125,10.0,1125.0,27,57,87,362,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,521.9021479713604
41645606,2016.0,0,3.0,3.0,0,1,5,1.0,0.0,2.0,298.0,1,3,1125,3,3,1125,1125,3.0,1125.0,29,53,83,173,0,0,1,3,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,521.9021479713604
3324543,2014.0,1,1.0,1.0,1,1,4,1.0,1.0,3.0,118.0,2,2,120,1,2,120,120,2.0,120.0,12,19,19,19,151,30,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,521.9021479713604
28380146,2018.0,0,3.0,3.0,0,1,2,2.5,1.0,1.0,88.0,1,1,1125,1,1,1125,1125,1.0,1125.0,17,38,68,343,2,1,1,3,0,3,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,521.9021479713604
23559730,2012.0,1,52.0,52.0,1,1,8,3.0,4.0,4.0,2002.0,1,4,1125,4,4,1125,1125,4.0,1125.0,25,46,76,351,0,0,0,47,47,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,521.9021479713604
32747242,2018.0,0,2.0,2.0,0,1,2,1.0,1.0,1.0,122.0,1,6,10,6,6,10,10,6.0,10.0,1,7,27,27,0,0,1,2,0,2,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,521.9021479713604
32194774,2015.0,0,1.0,1.0,0,0,2,1.0,1.0,1.0,151.0,1,2,1125,2,3,1125,1125,2.0,1125.0,17,32,50,320,2,2,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,521.9021479713604
33391117,2018.0,0,2.0,2.0,0,1,2,1.0,1.0,1.0,179.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,521.9021479713604
908175,2012.0,0,3.0,3.0,0,1,4,1.0,2.0,2.0,294.0,3,3,1125,3,3,1125,1125,3.0,1125.0,11,41,71,346,2,0,0,3,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,521.9021479713604
3921691,2012.0,1,5.0,5.0,0,1,6,2.0,3.0,6.0,462.0,6,3,365,3,7,60,365,3.2,353.1,4,7,17,245,93,13,0,4,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,521.9021479713604
4287529,2012.0,0,3.0,3.0,1,1,4,1.0,0.0,1.0,298.0,1,1,1125,1,1,1125,1125,1.0,1125.0,30,53,83,358,1,0,0,3,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,521.9021479713604
4858341,2014.0,0,5.0,5.0,0,0,8,2.0,1.0,8.0,42.0,1,1,1125,1,1,1125,1125,1.0,1125.0,23,51,81,356,3,0,0,5,0,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,521.9021479713604
36034922,2016.0,0,163.0,163.0,0,1,4,2.0,1.0,2.0,117.0,1,2,730,2,5,730,730,2.2,730.0,0,0,0,0,0,0,1,160,160,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,521.9021479713604
2405206,2014.0,1,2.0,2.0,1,1,2,1.0,1.0,1.0,159.0,1,3,29,3,3,29,29,3.0,29.0,6,23,46,321,255,45,1,2,0,2,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,521.9021479713604
22630438,2017.0,0,1.0,1.0,0,0,2,1.0,1.0,1.0,189.0,2,10,15,10,10,15,15,10.0,15.0,30,60,90,365,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,521.9021479713604
40679223,2019.0,0,0.0,0.0,1,1,6,2.0,2.0,6.0,751.0,6,3,1125,3,9,1125,1125,3.7,1125.0,27,57,87,125,1,1,1,2,2,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,521.9021479713604
4728714,2014.0,0,1.0,1.0,0,0,5,2.0,2.0,4.0,466.0,1,4,90,4,4,90,90,4.0,90.0,13,20,46,321,7,3,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,521.9021479713604
13392732,2015.0,0,1.0,1.0,1,0,8,1.5,3.0,3.0,399.0,7,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,266,6,3,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,521.9021479713604
5225457,2015.0,0,1.0,1.0,0,1,3,1.0,1.0,1.0,151.0,1,3,1125,2,3,1125,1125,2.7,1125.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,521.9021479713604
13155604,2015.0,0,1.0,1.0,0,0,5,1.5,2.0,5.0,382.0,4,3,90,3,3,90,90,3.0,90.0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,521.9021479713604
40699518,2019.0,0,0.0,0.0,0,1,4,1.5,1.0,2.0,600.0,1,3,30,3,3,1125,1125,3.0,1125.0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,521.9021479713604
13634020,2013.0,0,1.0,1.0,0,0,4,1.0,1.0,2.0,550.0,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,521.9021479713604
39913283,2019.0,0,0.0,0.0,0,1,4,2.0,2.0,2.0,386.0,1,1,1125,1,1,1125,1125,1.0,1125.0,24,50,80,80,3,3,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,521.9021479713604
16014664,2012.0,0,2.0,2.0,0,1,6,2.5,2.0,2.0,650.0,6,3,59,3,3,59,59,3.0,59.0,27,52,62,62,2,2,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,521.9021479713604
39073659,2010.0,0,41.0,41.0,1,1,4,1.5,2.0,3.0,399.0,3,2,1125,2,5,1125,1125,2.0,1125.0,29,59,89,89,1,1,0,29,29,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,521.9021479713604
40593874,2014.0,0,0.0,0.0,1,1,3,1.0,0.0,0.0,298.0,1,1,25,1,1,25,25,1.0,25.0,29,55,65,65,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,521.9021479713604
8701867,2013.0,0,1.0,1.0,0,1,4,1.0,1.0,3.0,201.0,1,3,5,3,5,5,5,3.0,5.0,14,35,45,45,13,4,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,521.9021479713604
35044634,2016.0,0,1.0,1.0,0,1,2,1.0,1.0,1.0,88.0,1,1,30,1,1,30,30,1.0,30.0,3,12,34,309,4,4,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,521.9021479713604
4965325,2013.0,0,1.0,1.0,0,0,6,3.0,3.0,5.0,600.0,6,3,1125,3,3,1125,1125,3.0,1125.0,16,39,69,344,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,521.9021479713604
13697595,2016.0,0,1.0,1.0,0,0,3,2.5,1.0,2.0,499.0,2,2,60,2,2,60,60,2.0,60.0,0,0,0,0,2,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,521.9021479713604
17786623,2017.0,0,1.0,1.0,1,0,2,1.0,1.0,0.0,101.0,1,1,1125,1,1,1125,1125,1.0,1125.0,17,37,67,342,10,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,521.9021479713604
24501741,2014.0,0,2.0,2.0,0,0,4,1.0,1.0,2.0,151.0,2,3,1125,3,6,1125,1125,3.1,1125.0,6,6,16,106,16,10,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,521.9021479713604
32889179,2015.0,1,1.0,1.0,0,1,2,1.0,0.0,1.0,138.0,1,2,1125,2,5,1125,1125,2.0,1125.0,4,16,16,16,21,21,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,521.9021479713604
17008697,2017.0,0,1.0,1.0,0,1,3,1.0,1.0,2.0,192.0,1,4,90,4,4,90,90,4.0,90.0,0,0,0,0,9,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,521.9021479713604
34478546,2014.0,0,1.0,1.0,0,0,2,1.0,1.0,2.0,84.0,1,1,30,1,1,30,30,1.0,30.0,7,32,62,337,5,5,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,521.9021479713604
10186188,2015.0,0,5.0,5.0,1,0,4,1.5,2.0,4.0,730.0,1,3,1125,3,3,1125,1125,3.0,1125.0,30,60,90,365,0,0,1,5,5,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,521.9021479713604
33022533,2013.0,0,1.0,1.0,0,0,4,1.5,2.0,3.0,281.0,2,1,7,1,1,7,7,1.0,7.0,0,20,44,132,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,521.9021479713604
4732664,2014.0,1,1.0,1.0,1,1,2,1.0,1.0,2.0,180.0,1,3,60,3,5,1125,1125,3.0,1125.0,9,15,15,15,66,19,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,521.9021479713604
8713755,2015.0,1,1.0,1.0,1,1,3,1.0,1.0,4.0,122.0,2,2,9,2,2,9,9,2.0,9.0,12,34,64,334,39,17,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,521.9021479713604
32299972,2018.0,0,3.0,3.0,0,1,6,1.5,1.0,1.0,280.0,1,2,1125,2,2,1125,1125,2.0,1125.0,1,1,1,80,1,1,0,2,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,521.9021479713604
4986526,2014.0,0,2.0,2.0,1,1,2,1.0,1.0,2.0,197.0,1,2,18,2,2,18,18,2.0,18.0,28,52,82,357,19,3,1,2,0,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,521.9021479713604
5270089,2014.0,0,1.0,1.0,0,0,4,1.5,1.0,1.0,747.0,1,5,15,5,5,15,15,5.0,15.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,521.9021479713604
2558206,2011.0,0,2.0,2.0,1,1,3,2.0,1.0,1.0,231.0,2,2,20,2,2,20,20,2.0,20.0,0,0,0,0,10,3,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,521.9021479713604
33585347,2015.0,0,6.0,6.0,0,0,2,1.0,1.0,1.0,96.0,1,2,30,2,4,30,30,2.0,30.0,14,26,54,323,11,11,1,5,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,521.9021479713604
3182839,2014.0,0,1.0,1.0,0,0,6,2.0,2.0,3.0,2098.0,1,15,35,15,15,35,35,15.0,35.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,521.9021479713604
964388,2011.0,0,4.0,4.0,0,1,5,2.0,2.0,2.0,399.0,5,7,180,7,8,180,180,7.0,180.0,26,36,36,301,12,2,1,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,521.9021479713604
21565396,2017.0,0,1.0,1.0,1,0,4,1.0,3.0,4.0,252.0,1,3,1125,3,3,1125,1125,3.0,1125.0,22,48,78,353,6,4,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,521.9021479713604
13794365,2013.0,0,1.0,1.0,0,0,2,1.0,1.0,1.0,600.0,1,20,50,20,20,50,50,20.0,50.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,521.9021479713604
17838695,2013.0,1,2.0,2.0,1,0,3,1.0,1.0,1.0,617.0,2,3,1095,3,3,1095,1095,3.0,1095.0,0,0,7,282,7,3,0,2,2,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,521.9021479713604
40999498,2019.0,0,13.0,13.0,0,1,8,2.0,3.0,7.0,1999.0,6,3,10,3,3,10,10,3.0,10.0,24,24,24,24,0,0,1,7,7,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,521.9021479713604
14964113,2016.0,0,4.0,4.0,1,1,2,2.0,1.0,2.0,42.0,1,1,30,1,1,30,30,1.0,30.0,2,2,22,202,78,20,1,2,0,2,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,521.9021479713604
13883086,2016.0,0,2.0,2.0,0,0,6,1.0,1.0,6.0,59.0,1,1,1125,1,2,1125,1125,1.3,1125.0,30,55,85,360,4,1,0,4,0,0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,521.9021479713604
31785833,2015.0,0,2.0,2.0,1,1,5,1.5,3.0,3.0,501.0,2,5,1125,5,5,1125,1125,5.0,1125.0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,521.9021479713604
39055436,2015.0,0,1.0,1.0,1,1,6,2.0,2.0,2.0,200.0,2,2,30,2,2,30,30,2.0,30.0,15,40,70,152,14,14,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,521.9021479713604
15926427,2016.0,0,1.0,1.0,1,0,2,1.0,1.0,1.0,201.0,1,2,10,2,2,10,10,2.0,10.0,30,60,90,365,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,521.9021479713604
4293218,2014.0,1,2.0,2.0,1,1,4,1.0,1.0,3.0,298.0,3,3,1125,3,3,1125,1125,3.0,1125.0,24,49,79,354,13,5,0,2,2,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,521.9021479713604
20379101,2015.0,0,1.0,1.0,0,1,5,2.0,2.0,3.0,218.0,4,2,1125,2,2,1125,1125,2.0,1125.0,18,38,68,158,4,1,0,2,2,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,521.9021479713604
919926,2013.0,0,4.0,4.0,0,1,7,1.0,3.0,5.0,441.0,3,1,1125,1,4,1125,1125,1.0,1125.0,0,0,0,0,3,1,0,5,4,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,521.9021479713604
752685,2012.0,0,3.0,3.0,1,1,3,1.0,1.0,1.0,298.0,1,1,30,1,1,30,30,1.0,30.0,30,52,82,357,5,1,0,3,2,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,521.9021479713604
9634617,2015.0,0,2.0,2.0,0,1,6,2.0,3.0,3.0,600.0,6,1,1125,1,1,1125,1125,1.0,1125.0,30,55,85,175,2,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,521.9021479713604
2277084,2013.0,0,3.0,3.0,0,1,3,1.0,1.0,1.0,201.0,3,1,1125,1,1,1125,1125,1.0,1125.0,30,55,85,360,3,0,0,4,4,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,521.9021479713604
5958271,2013.0,0,3.0,3.0,0,1,7,1.0,3.0,5.0,449.0,3,1,1125,1,1,1125,1125,1.0,1125.0,30,53,83,358,0,0,0,4,4,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,521.9021479713604
1226009,2013.0,0,3.0,3.0,0,1,4,1.0,1.0,4.0,361.0,4,2,1125,2,3,1125,1125,2.0,1125.0,28,55,85,263,16,2,1,9,0,9,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,521.9021479713604
29570464,2014.0,0,1.0,1.0,0,1,2,1.0,1.0,1.0,80.0,1,1,15,1,2,15,15,1.3,15.0,0,0,0,167,10,7,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,521.9021479713604
5683672,2015.0,0,1.0,1.0,0,1,8,3.0,4.0,6.0,1267.0,1,3,1125,3,3,1125,1125,3.0,1125.0,27,53,83,358,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,521.9021479713604
8007791,2012.0,1,0.0,0.0,0,1,2,1.0,1.0,1.0,172.0,2,3,1125,3,3,1125,1125,3.0,1125.0,0,21,51,285,30,6,0,2,2,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,521.9021479713604
23759390,2018.0,1,1.0,1.0,0,1,5,1.0,0.0,4.0,185.0,2,1,1124,1,1,1124,1124,1.0,1124.0,6,27,57,57,51,20,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,521.9021479713604
13659537,2016.0,0,1.0,1.0,0,0,2,2.0,1.0,1.0,550.0,1,4,1125,4,4,1125,1125,4.0,1125.0,29,59,89,364,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,521.9021479713604
40522754,2014.0,0,20.0,20.0,1,0,3,1.0,1.0,1.0,214.0,2,3,90,3,7,90,90,3.5,90.0,30,60,90,365,2,2,0,19,19,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,521.9021479713604
28667606,2018.0,0,1.0,1.0,0,1,1,1.0,1.0,1.0,298.0,1,7,30,7,7,30,30,7.0,30.0,30,60,90,365,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,521.9021479713604
22739950,2016.0,0,1.0,1.0,0,0,2,1.0,1.0,2.0,210.0,1,2,1125,2,2,1125,1125,2.0,1125.0,18,39,69,69,7,4,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,521.9021479713604
10960108,2016.0,0,1.0,1.0,0,0,4,1.0,2.0,3.0,1200.0,1,5,1125,5,5,1125,1125,5.0,1125.0,29,59,89,364,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,521.9021479713604
31087887,2018.0,1,1.0,1.0,0,0,4,1.0,1.0,2.0,351.0,4,1,1125,1,1,1125,1125,1.0,1125.0,5,6,29,142,13,13,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,521.9021479713604
1737406,2013.0,1,1.0,1.0,1,1,4,2.0,1.0,2.0,210.0,2,2,150,2,2,1125,1125,2.0,1125.0,0,10,38,218,90,28,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,521.9021479713604
4591440,2014.0,0,1.0,1.0,0,0,4,2.0,1.0,2.0,231.0,1,3,1125,3,3,1125,1125,3.0,1125.0,23,47,77,77,32,7,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,521.9021479713604
13906039,2016.0,0,2.0,2.0,0,0,9,1.0,1.0,9.0,50.0,1,1,1125,1,2,1125,1125,1.3,1125.0,23,47,77,352,9,4,0,4,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,521.9021479713604
7475917,2015.0,1,1.0,1.0,1,1,3,1.0,0.0,1.0,155.0,1,2,1125,2,2,1125,1125,2.0,1125.0,6,7,28,297,14,0,1,2,2,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,521.9021479713604
19749656,2016.0,0,261.0,261.0,1,1,7,2.0,2.0,3.0,231.0,2,3,1125,3,5,1125,1125,3.0,1125.0,0,21,51,325,1,1,0,185,180,5,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,521.9021479713604
